algorithm,scenario,service,users,column,start_time,end_time,avg_cpu_usage,avg_memory_usage,execution_time
BIRCH,scenario_B,ts-travel-service,100,ts-admin-travel-service_energy,2024-08-28 16:09:23.495335,2024-08-28 16:09:24.529382,0.0,734.9296875,0 days 00:00:01.034047
iforest,scenario_B,ts-travel-service,100,ts-admin-travel-service_energy,2024-08-28 16:09:25.059111,2024-08-28 16:09:26.141507,0.0,735.52734375,0 days 00:00:01.082396
knn,scenario_B,ts-travel-service,100,ts-admin-travel-service_energy,2024-08-28 16:09:26.941149,2024-08-28 16:09:28.089648,0.0,734.1484375,0 days 00:00:01.148499
lof,scenario_B,ts-travel-service,100,ts-admin-travel-service_energy,2024-08-28 16:09:28.539052,2024-08-28 16:09:29.642260,0.0,734.5546875,0 days 00:00:01.103208
svm,scenario_B,ts-travel-service,100,ts-admin-travel-service_energy,2024-08-28 16:09:30.070605,2024-08-28 16:09:31.444981,0.0,734.2578125,0 days 00:00:01.374376
BIRCH,scenario_B,ts-travel-service,100,ts-admin-user-service_energy,2024-08-28 16:09:31.453063,2024-08-28 16:09:32.485529,0.0,734.2578125,0 days 00:00:01.032466
iforest,scenario_B,ts-travel-service,100,ts-admin-user-service_energy,2024-08-28 16:09:32.955878,2024-08-28 16:09:34.054352,0.0,736.56640625,0 days 00:00:01.098474
knn,scenario_B,ts-travel-service,100,ts-admin-user-service_energy,2024-08-28 16:09:34.487191,2024-08-28 16:09:35.632365,1.6,734.81640625,0 days 00:00:01.145174
lof,scenario_B,ts-travel-service,100,ts-admin-user-service_energy,2024-08-28 16:09:36.163229,2024-08-28 16:09:37.237638,0.0,734.96875,0 days 00:00:01.074409
svm,scenario_B,ts-travel-service,100,ts-admin-user-service_energy,2024-08-28 16:09:38.080550,2024-08-28 16:09:39.370520,0.0,734.66015625,0 days 00:00:01.289970
BIRCH,scenario_B,ts-travel-service,100,ts-assurance-mongo_energy,2024-08-28 16:09:39.374519,2024-08-28 16:09:40.415888,0.0,734.66015625,0 days 00:00:01.041369
iforest,scenario_B,ts-travel-service,100,ts-assurance-mongo_energy,2024-08-28 16:09:40.894206,2024-08-28 16:09:41.997846,1.5,735.91015625,0 days 00:00:01.103640
knn,scenario_B,ts-travel-service,100,ts-assurance-mongo_energy,2024-08-28 16:09:42.409705,2024-08-28 16:09:43.558473,0.0,734.78515625,0 days 00:00:01.148768
lof,scenario_B,ts-travel-service,100,ts-assurance-mongo_energy,2024-08-28 16:09:44.179263,2024-08-28 16:09:45.279986,0.0,735.0625,0 days 00:00:01.100723
svm,scenario_B,ts-travel-service,100,ts-assurance-mongo_energy,2024-08-28 16:09:45.723143,2024-08-28 16:09:47.005370,0.0,734.94140625,0 days 00:00:01.282227
BIRCH,scenario_B,ts-travel-service,100,ts-assurance-service_energy,2024-08-28 16:09:47.021332,2024-08-28 16:09:48.060868,0.0,734.94140625,0 days 00:00:01.039536
iforest,scenario_B,ts-travel-service,100,ts-assurance-service_energy,2024-08-28 16:09:48.537032,2024-08-28 16:09:49.636143,0.0,736.0234375,0 days 00:00:01.099111
knn,scenario_B,ts-travel-service,100,ts-assurance-service_energy,2024-08-28 16:09:50.086315,2024-08-28 16:09:51.234772,1.5,734.7109375,0 days 00:00:01.148457
lof,scenario_B,ts-travel-service,100,ts-assurance-service_energy,2024-08-28 16:09:51.886466,2024-08-28 16:09:52.956895,0.0,735.11328125,0 days 00:00:01.070429
svm,scenario_B,ts-travel-service,100,ts-assurance-service_energy,2024-08-28 16:09:53.369492,2024-08-28 16:09:54.720246,0.0,734.7109375,0 days 00:00:01.350754
BIRCH,scenario_B,ts-travel-service,100,ts-auth-mongo_energy,2024-08-28 16:09:54.723245,2024-08-28 16:09:55.747024,0.0,734.7109375,0 days 00:00:01.023779
iforest,scenario_B,ts-travel-service,100,ts-auth-mongo_energy,2024-08-28 16:09:56.229755,2024-08-28 16:09:57.333021,0.0,736.50390625,0 days 00:00:01.103266
knn,scenario_B,ts-travel-service,100,ts-auth-mongo_energy,2024-08-28 16:09:57.745463,2024-08-28 16:09:58.931605,0.0,734.75390625,0 days 00:00:01.186142
lof,scenario_B,ts-travel-service,100,ts-auth-mongo_energy,2024-08-28 16:09:59.408425,2024-08-28 16:10:00.476155,0.0,735.03125,0 days 00:00:01.067730
svm,scenario_B,ts-travel-service,100,ts-auth-mongo_energy,2024-08-28 16:10:00.909105,2024-08-28 16:10:02.207763,0.0,734.62890625,0 days 00:00:01.298658
BIRCH,scenario_B,ts-travel-service,100,ts-auth-service_energy,2024-08-28 16:10:02.207763,2024-08-28 16:10:03.240265,0.0,734.62890625,0 days 00:00:01.032502
iforest,scenario_B,ts-travel-service,100,ts-auth-service_energy,2024-08-28 16:10:03.889730,2024-08-28 16:10:05.005196,0.0,736.99609375,0 days 00:00:01.115466
knn,scenario_B,ts-travel-service,100,ts-auth-service_energy,2024-08-28 16:10:05.471405,2024-08-28 16:10:06.624041,1.5,734.62109375,0 days 00:00:01.152636
lof,scenario_B,ts-travel-service,100,ts-auth-service_energy,2024-08-28 16:10:07.056676,2024-08-28 16:10:08.149452,0.0,735.0234375,0 days 00:00:01.092776
svm,scenario_B,ts-travel-service,100,ts-auth-service_energy,2024-08-28 16:10:08.585195,2024-08-28 16:10:09.883845,0.0,734.6796875,0 days 00:00:01.298650
BIRCH,scenario_B,ts-travel-service,100,ts-avatar-service_energy,2024-08-28 16:10:09.883845,2024-08-28 16:10:10.918307,0.0,734.6796875,0 days 00:00:01.034462
iforest,scenario_B,ts-travel-service,100,ts-avatar-service_energy,2024-08-28 16:10:11.381309,2024-08-28 16:10:12.482595,0.0,735.953125,0 days 00:00:01.101286
knn,scenario_B,ts-travel-service,100,ts-avatar-service_energy,2024-08-28 16:10:12.900879,2024-08-28 16:10:14.046670,0.0,735.328125,0 days 00:00:01.145791
lof,scenario_B,ts-travel-service,100,ts-avatar-service_energy,2024-08-28 16:10:14.816185,2024-08-28 16:10:15.915223,0.0,735.359375,0 days 00:00:01.099038
svm,scenario_B,ts-travel-service,100,ts-avatar-service_energy,2024-08-28 16:10:16.344964,2024-08-28 16:10:17.681111,0.0,734.95703125,0 days 00:00:01.336147
BIRCH,scenario_B,ts-travel-service,100,ts-basic-service_energy,2024-08-28 16:10:17.681111,2024-08-28 16:10:18.723941,0.0,734.95703125,0 days 00:00:01.042830
iforest,scenario_B,ts-travel-service,100,ts-basic-service_energy,2024-08-28 16:10:19.199947,2024-08-28 16:10:20.308826,0.0,736.20703125,0 days 00:00:01.108879
knn,scenario_B,ts-travel-service,100,ts-basic-service_energy,2024-08-28 16:10:20.773822,2024-08-28 16:10:21.924161,0.0,734.76953125,0 days 00:00:01.150339
lof,scenario_B,ts-travel-service,100,ts-basic-service_energy,2024-08-28 16:10:22.458406,2024-08-28 16:10:23.537251,0.0,735.171875,0 days 00:00:01.078845
svm,scenario_B,ts-travel-service,100,ts-basic-service_energy,2024-08-28 16:10:23.970216,2024-08-28 16:10:25.269564,0.0,734.78515625,0 days 00:00:01.299348
BIRCH,scenario_B,ts-travel-service,100,ts-cancel-service_energy,2024-08-28 16:10:25.286547,2024-08-28 16:10:26.318545,0.0,734.78515625,0 days 00:00:01.031998
iforest,scenario_B,ts-travel-service,100,ts-cancel-service_energy,2024-08-28 16:10:26.784935,2024-08-28 16:10:27.917320,1.6,736.35546875,0 days 00:00:01.132385
knn,scenario_B,ts-travel-service,100,ts-cancel-service_energy,2024-08-28 16:10:28.870266,2024-08-28 16:10:30.081946,1.6,734.66796875,0 days 00:00:01.211680
lof,scenario_B,ts-travel-service,100,ts-cancel-service_energy,2024-08-28 16:10:30.697943,2024-08-28 16:10:31.803426,1.5,735.0703125,0 days 00:00:01.105483
svm,scenario_B,ts-travel-service,100,ts-cancel-service_energy,2024-08-28 16:10:32.296490,2024-08-28 16:10:33.761871,0.0,734.91796875,0 days 00:00:01.465381
BIRCH,scenario_B,ts-travel-service,100,ts-config-mongo_energy,2024-08-28 16:10:33.778373,2024-08-28 16:10:34.810391,0.0,734.91796875,0 days 00:00:01.032018
iforest,scenario_B,ts-travel-service,100,ts-config-mongo_energy,2024-08-28 16:10:35.626887,2024-08-28 16:10:36.725408,0.0,736.171875,0 days 00:00:01.098521
knn,scenario_B,ts-travel-service,100,ts-config-mongo_energy,2024-08-28 16:10:37.195255,2024-08-28 16:10:38.377665,0.0,734.671875,0 days 00:00:01.182410
lof,scenario_B,ts-travel-service,100,ts-config-mongo_energy,2024-08-28 16:10:38.973921,2024-08-28 16:10:40.057705,1.6,734.94921875,0 days 00:00:01.083784
svm,scenario_B,ts-travel-service,100,ts-config-mongo_energy,2024-08-28 16:10:40.772474,2024-08-28 16:10:42.070676,0.0,734.546875,0 days 00:00:01.298202
BIRCH,scenario_B,ts-travel-service,100,ts-config-service_energy,2024-08-28 16:10:42.070676,2024-08-28 16:10:43.102902,0.0,734.546875,0 days 00:00:01.032226
iforest,scenario_B,ts-travel-service,100,ts-config-service_energy,2024-08-28 16:10:43.735627,2024-08-28 16:10:44.834593,0.0,735.87890625,0 days 00:00:01.098966
knn,scenario_B,ts-travel-service,100,ts-config-service_energy,2024-08-28 16:10:45.334449,2024-08-28 16:10:46.499927,0.0,734.70703125,0 days 00:00:01.165478
lof,scenario_B,ts-travel-service,100,ts-config-service_energy,2024-08-28 16:10:47.082696,2024-08-28 16:10:48.168102,0.0,734.87890625,0 days 00:00:01.085406
svm,scenario_B,ts-travel-service,100,ts-config-service_energy,2024-08-28 16:10:48.614503,2024-08-28 16:10:49.896669,1.6,734.83203125,0 days 00:00:01.282166
BIRCH,scenario_B,ts-travel-service,100,ts-consign-mongo_energy,2024-08-28 16:10:49.913193,2024-08-28 16:10:50.945735,0.0,734.83203125,0 days 00:00:01.032542
iforest,scenario_B,ts-travel-service,100,ts-consign-mongo_energy,2024-08-28 16:10:51.528845,2024-08-28 16:10:52.610557,0.0,736.44140625,0 days 00:00:01.081712
knn,scenario_B,ts-travel-service,100,ts-consign-mongo_energy,2024-08-28 16:10:53.027081,2024-08-28 16:10:54.199152,0.0,734.81640625,0 days 00:00:01.172071
lof,scenario_B,ts-travel-service,100,ts-consign-mongo_energy,2024-08-28 16:10:54.912419,2024-08-28 16:10:55.992439,0.0,735.1015625,0 days 00:00:01.080020
svm,scenario_B,ts-travel-service,100,ts-consign-mongo_energy,2024-08-28 16:10:56.442764,2024-08-28 16:10:57.726979,0.0,734.82421875,0 days 00:00:01.284215
BIRCH,scenario_B,ts-travel-service,100,ts-consign-price-mongo_energy,2024-08-28 16:10:57.742600,2024-08-28 16:10:58.787820,0.0,734.82421875,0 days 00:00:01.045220
iforest,scenario_B,ts-travel-service,100,ts-consign-price-mongo_energy,2024-08-28 16:10:59.270246,2024-08-28 16:11:00.373557,0.0,736.48046875,0 days 00:00:01.103311
knn,scenario_B,ts-travel-service,100,ts-consign-price-mongo_energy,2024-08-28 16:11:00.820276,2024-08-28 16:11:01.968790,0.0,734.98046875,0 days 00:00:01.148514
lof,scenario_B,ts-travel-service,100,ts-consign-price-mongo_energy,2024-08-28 16:11:02.568506,2024-08-28 16:11:03.650917,0.0,735.1328125,0 days 00:00:01.082411
svm,scenario_B,ts-travel-service,100,ts-consign-price-mongo_energy,2024-08-28 16:11:04.116892,2024-08-28 16:11:05.454848,0.0,735.15234375,0 days 00:00:01.337956
BIRCH,scenario_B,ts-travel-service,100,ts-consign-price-service_energy,2024-08-28 16:11:05.465439,2024-08-28 16:11:06.506541,1.6,735.15234375,0 days 00:00:01.041102
iforest,scenario_B,ts-travel-service,100,ts-consign-price-service_energy,2024-08-28 16:11:07.201840,2024-08-28 16:11:08.296133,0.0,736.1015625,0 days 00:00:01.094293
knn,scenario_B,ts-travel-service,100,ts-consign-price-service_energy,2024-08-28 16:11:08.795821,2024-08-28 16:11:09.944701,0.0,734.9296875,0 days 00:00:01.148880
lof,scenario_B,ts-travel-service,100,ts-consign-price-service_energy,2024-08-28 16:11:10.427601,2024-08-28 16:11:11.510686,1.6,735.09375,0 days 00:00:01.083085
svm,scenario_B,ts-travel-service,100,ts-consign-price-service_energy,2024-08-28 16:11:11.926344,2024-08-28 16:11:13.258053,0.0,735.04296875,0 days 00:00:01.331709
BIRCH,scenario_B,ts-travel-service,100,ts-consign-service_energy,2024-08-28 16:11:13.258053,2024-08-28 16:11:14.290435,0.0,735.04296875,0 days 00:00:01.032382
iforest,scenario_B,ts-travel-service,100,ts-consign-service_energy,2024-08-28 16:11:14.823557,2024-08-28 16:11:15.922724,0.0,736.17578125,0 days 00:00:01.099167
knn,scenario_B,ts-travel-service,100,ts-consign-service_energy,2024-08-28 16:11:16.371743,2024-08-28 16:11:17.520987,0.0,734.99609375,0 days 00:00:01.149244
lof,scenario_B,ts-travel-service,100,ts-consign-service_energy,2024-08-28 16:11:18.165689,2024-08-28 16:11:19.260419,0.0,735.1484375,0 days 00:00:01.094730
svm,scenario_B,ts-travel-service,100,ts-consign-service_energy,2024-08-28 16:11:19.702011,2024-08-28 16:11:21.018994,0.0,735.109375,0 days 00:00:01.316983
BIRCH,scenario_B,ts-travel-service,100,ts-contacts-mongo_energy,2024-08-28 16:11:21.034921,2024-08-28 16:11:22.066377,0.0,735.109375,0 days 00:00:01.031456
iforest,scenario_B,ts-travel-service,100,ts-contacts-mongo_energy,2024-08-28 16:11:22.586396,2024-08-28 16:11:23.681744,0.0,736.11328125,0 days 00:00:01.095348
knn,scenario_B,ts-travel-service,100,ts-contacts-mongo_energy,2024-08-28 16:11:24.130856,2024-08-28 16:11:25.280416,0.0,734.73828125,0 days 00:00:01.149560
lof,scenario_B,ts-travel-service,100,ts-contacts-mongo_energy,2024-08-28 16:11:25.696767,2024-08-28 16:11:26.788928,0.0,734.890625,0 days 00:00:01.092161
svm,scenario_B,ts-travel-service,100,ts-contacts-mongo_energy,2024-08-28 16:11:27.311520,2024-08-28 16:11:28.727036,0.0,734.6171875,0 days 00:00:01.415516
BIRCH,scenario_B,ts-travel-service,100,ts-contacts-service_energy,2024-08-28 16:11:28.727036,2024-08-28 16:11:29.775939,0.0,734.6171875,0 days 00:00:01.048903
iforest,scenario_B,ts-travel-service,100,ts-contacts-service_energy,2024-08-28 16:11:30.325873,2024-08-28 16:11:31.424654,0.0,737.88671875,0 days 00:00:01.098781
knn,scenario_B,ts-travel-service,100,ts-contacts-service_energy,2024-08-28 16:11:32.057184,2024-08-28 16:11:33.222654,0.0,735.26171875,0 days 00:00:01.165470
lof,scenario_B,ts-travel-service,100,ts-contacts-service_energy,2024-08-28 16:11:33.689229,2024-08-28 16:11:34.775430,0.0,735.2890625,0 days 00:00:01.086201
svm,scenario_B,ts-travel-service,100,ts-contacts-service_energy,2024-08-28 16:11:35.370643,2024-08-28 16:11:36.769767,0.0,735.01171875,0 days 00:00:01.399124
BIRCH,scenario_B,ts-travel-service,100,ts-execute-service_energy,2024-08-28 16:11:36.773067,2024-08-28 16:11:37.801667,0.0,735.01171875,0 days 00:00:01.028600
iforest,scenario_B,ts-travel-service,100,ts-execute-service_energy,2024-08-28 16:11:38.284481,2024-08-28 16:11:39.384061,0.0,735.71875,0 days 00:00:01.099580
knn,scenario_B,ts-travel-service,100,ts-execute-service_energy,2024-08-28 16:11:39.800165,2024-08-28 16:11:40.949152,0.0,734.76171875,0 days 00:00:01.148987
lof,scenario_B,ts-travel-service,100,ts-execute-service_energy,2024-08-28 16:11:41.415302,2024-08-28 16:11:42.519885,0.0,734.9140625,0 days 00:00:01.104583
svm,scenario_B,ts-travel-service,100,ts-execute-service_energy,2024-08-28 16:11:42.980637,2024-08-28 16:11:44.362453,0.0,734.640625,0 days 00:00:01.381816
BIRCH,scenario_B,ts-travel-service,100,ts-food-map-mongo_energy,2024-08-28 16:11:44.362453,2024-08-28 16:11:45.411093,0.0,734.640625,0 days 00:00:01.048640
iforest,scenario_B,ts-travel-service,100,ts-food-map-mongo_energy,2024-08-28 16:11:46.096551,2024-08-28 16:11:47.216139,0.0,737.1953125,0 days 00:00:01.119588
knn,scenario_B,ts-travel-service,100,ts-food-map-mongo_energy,2024-08-28 16:11:47.707692,2024-08-28 16:11:48.858478,0.0,734.82421875,0 days 00:00:01.150786
lof,scenario_B,ts-travel-service,100,ts-food-map-mongo_energy,2024-08-28 16:11:49.274632,2024-08-28 16:11:50.352965,0.0,734.9765625,0 days 00:00:01.078333
svm,scenario_B,ts-travel-service,100,ts-food-map-mongo_energy,2024-08-28 16:11:50.773458,2024-08-28 16:11:52.094602,0.0,734.69921875,0 days 00:00:01.321144
BIRCH,scenario_B,ts-travel-service,100,ts-food-map-service_energy,2024-08-28 16:11:52.110266,2024-08-28 16:11:53.141388,0.0,734.69921875,0 days 00:00:01.031122
iforest,scenario_B,ts-travel-service,100,ts-food-map-service_energy,2024-08-28 16:11:53.670572,2024-08-28 16:11:54.769559,0.0,736.08984375,0 days 00:00:01.098987
knn,scenario_B,ts-travel-service,100,ts-food-map-service_energy,2024-08-28 16:11:55.235408,2024-08-28 16:11:56.421107,0.0,734.58984375,0 days 00:00:01.185699
lof,scenario_B,ts-travel-service,100,ts-food-map-service_energy,2024-08-28 16:11:56.854849,2024-08-28 16:11:57.943591,0.0,734.8671875,0 days 00:00:01.088742
svm,scenario_B,ts-travel-service,100,ts-food-map-service_energy,2024-08-28 16:11:58.599166,2024-08-28 16:11:59.968943,0.0,734.46875,0 days 00:00:01.369777
BIRCH,scenario_B,ts-travel-service,100,ts-food-mongo_energy,2024-08-28 16:11:59.972950,2024-08-28 16:12:01.000723,0.0,734.46875,0 days 00:00:01.027773
iforest,scenario_B,ts-travel-service,100,ts-food-mongo_energy,2024-08-28 16:12:01.463143,2024-08-28 16:12:02.562146,0.0,735.9765625,0 days 00:00:01.099003
knn,scenario_B,ts-travel-service,100,ts-food-mongo_energy,2024-08-28 16:12:02.978567,2024-08-28 16:12:04.134996,0.0,734.6015625,0 days 00:00:01.156429
lof,scenario_B,ts-travel-service,100,ts-food-mongo_energy,2024-08-28 16:12:04.560422,2024-08-28 16:12:05.659329,1.6,734.87890625,0 days 00:00:01.098907
svm,scenario_B,ts-travel-service,100,ts-food-mongo_energy,2024-08-28 16:12:06.105127,2024-08-28 16:12:07.443359,0.0,734.734375,0 days 00:00:01.338232
BIRCH,scenario_B,ts-travel-service,100,ts-food-service_energy,2024-08-28 16:12:07.445364,2024-08-28 16:12:08.473220,0.0,734.734375,0 days 00:00:01.027856
iforest,scenario_B,ts-travel-service,100,ts-food-service_energy,2024-08-28 16:12:08.956034,2024-08-28 16:12:10.039067,0.0,737.203125,0 days 00:00:01.083033
knn,scenario_B,ts-travel-service,100,ts-food-service_energy,2024-08-28 16:12:10.821270,2024-08-28 16:12:11.970256,0.0,734.953125,0 days 00:00:01.148986
lof,scenario_B,ts-travel-service,100,ts-food-service_energy,2024-08-28 16:12:12.402731,2024-08-28 16:12:13.475984,1.6,735.48046875,0 days 00:00:01.073253
svm,scenario_B,ts-travel-service,100,ts-food-service_energy,2024-08-28 16:12:13.886600,2024-08-28 16:12:15.255662,0.0,735.125,0 days 00:00:01.369062
BIRCH,scenario_B,ts-travel-service,100,ts-inside-payment-mongo_energy,2024-08-28 16:12:15.260662,2024-08-28 16:12:16.299295,0.0,735.125,0 days 00:00:01.038633
iforest,scenario_B,ts-travel-service,100,ts-inside-payment-mongo_energy,2024-08-28 16:12:16.815452,2024-08-28 16:12:17.917031,0.0,736.3046875,0 days 00:00:01.101579
knn,scenario_B,ts-travel-service,100,ts-inside-payment-mongo_energy,2024-08-28 16:12:18.363789,2024-08-28 16:12:19.533454,0.0,734.95703125,0 days 00:00:01.169665
lof,scenario_B,ts-travel-service,100,ts-inside-payment-mongo_energy,2024-08-28 16:12:19.995974,2024-08-28 16:12:21.103211,0.0,735.234375,0 days 00:00:01.107237
svm,scenario_B,ts-travel-service,100,ts-inside-payment-mongo_energy,2024-08-28 16:12:21.544716,2024-08-28 16:12:22.843160,0.0,734.96484375,0 days 00:00:01.298444
BIRCH,scenario_B,ts-travel-service,100,ts-inside-payment-service_energy,2024-08-28 16:12:22.843160,2024-08-28 16:12:23.901164,0.0,734.96484375,0 days 00:00:01.058004
iforest,scenario_B,ts-travel-service,100,ts-inside-payment-service_energy,2024-08-28 16:12:24.592265,2024-08-28 16:12:25.690430,0.0,735.796875,0 days 00:00:01.098165
knn,scenario_B,ts-travel-service,100,ts-inside-payment-service_energy,2024-08-28 16:12:26.206735,2024-08-28 16:12:27.372345,0.0,734.671875,0 days 00:00:01.165610
lof,scenario_B,ts-travel-service,100,ts-inside-payment-service_energy,2024-08-28 16:12:27.805150,2024-08-28 16:12:28.921477,0.0,734.94921875,0 days 00:00:01.116327
svm,scenario_B,ts-travel-service,100,ts-inside-payment-service_energy,2024-08-28 16:12:29.357569,2024-08-28 16:12:30.655948,0.0,734.7734375,0 days 00:00:01.298379
BIRCH,scenario_B,ts-travel-service,100,ts-news-mongo_energy,2024-08-28 16:12:30.657945,2024-08-28 16:12:31.685070,0.0,734.7734375,0 days 00:00:01.027125
iforest,scenario_B,ts-travel-service,100,ts-news-mongo_energy,2024-08-28 16:12:32.200920,2024-08-28 16:12:33.300430,0.0,736.45703125,0 days 00:00:01.099510
knn,scenario_B,ts-travel-service,100,ts-news-mongo_energy,2024-08-28 16:12:33.732926,2024-08-28 16:12:34.898519,0.0,734.96484375,0 days 00:00:01.165593
lof,scenario_B,ts-travel-service,100,ts-news-mongo_energy,2024-08-28 16:12:35.614647,2024-08-28 16:12:36.699303,0.0,735.2421875,0 days 00:00:01.084656
svm,scenario_B,ts-travel-service,100,ts-news-mongo_energy,2024-08-28 16:12:37.212829,2024-08-28 16:12:38.478343,3.1,734.83984375,0 days 00:00:01.265514
BIRCH,scenario_B,ts-travel-service,100,ts-news-service_energy,2024-08-28 16:12:38.478343,2024-08-28 16:12:39.528090,0.0,734.83984375,0 days 00:00:01.049747
iforest,scenario_B,ts-travel-service,100,ts-news-service_energy,2024-08-28 16:12:40.010194,2024-08-28 16:12:41.126234,0.0,734.70703125,0 days 00:00:01.116040
